step,res_total,res_max,dt
480,3.28589254e-03,1.64899681e-03,8.55464431e-13
481,3.28122896e-03,1.64517264e-03,8.55671177e-13
482,3.27657508e-03,1.64135660e-03,8.55877593e-13
483,3.27193089e-03,1.63754866e-03,8.56083679e-13
484,3.26729636e-03,1.63374880e-03,8.56289436e-13
485,3.26267147e-03,1.62995701e-03,8.56494863e-13
486,3.25805621e-03,1.62617327e-03,8.56699961e-13
487,3.25345055e-03,1.62239756e-03,8.56904729e-13
488,3.24885447e-03,1.61862987e-03,8.57109169e-13
489,3.24426795e-03,1.61487017e-03,8.57313279e-13
490,3.23969097e-03,1.61111846e-03,8.57517061e-13
491,3.23512352e-03,1.60737472e-03,8.57720514e-13
492,3.23056556e-03,1.60363892e-03,8.57923639e-13
493,3.22601708e-03,1.59991106e-03,8.58126435e-13
494,3.22147807e-03,1.59619112e-03,8.58328904e-13
495,3.21694849e-03,1.59247907e-03,8.58531045e-13
496,3.21242833e-03,1.58877490e-03,8.58732858e-13
497,3.20791757e-03,1.58507860e-03,8.58934343e-13
498,3.20341619e-03,1.58139016e-03,8.59135501e-13
499,3.19892416e-03,1.57770954e-03,8.59336332e-13
500,3.19444148e-03,1.57403674e-03,8.59536836e-13
501,3.18996811e-03,1.57037174e-03,8.59737013e-13
502,3.18550405e-03,1.56671452e-03,8.59936864e-13
503,3.18104926e-03,1.56306508e-03,8.60136388e-13
504,3.17660373e-03,1.55942338e-03,8.60335585e-13
505,3.17216744e-03,1.55578942e-03,8.60534457e-13
506,3.16774037e-03,1.55216317e-03,8.60733002e-13
507,3.16332251e-03,1.54854463e-03,8.60931222e-13
508,3.15891382e-03,1.54493377e-03,8.61129116e-13
509,3.15451429e-03,1.54133059e-03,8.61326685e-13
510,3.15012390e-03,1.53773506e-03,8.61523929e-13
511,3.14574264e-03,1.53414716e-03,8.61720847e-13
512,3.14137047e-03,1.53056689e-03,8.61917441e-13
513,3.13700739e-03,1.52699423e-03,8.62113710e-13
514,3.13265337e-03,1.52342915e-03,8.62309655e-13
515,3.12830840e-03,1.51987165e-03,8.62505275e-13
516,3.12397245e-03,1.51632170e-03,8.62700572e-13
517,3.11964551e-03,1.51277930e-03,8.62895544e-13
518,3.11532755e-03,1.50924442e-03,8.63090193e-13
519,3.11101856e-03,1.50571706e-03,8.63284518e-13
520,3.10671852e-03,1.50219718e-03,8.63478520e-13
521,3.10242740e-03,1.49868479e-03,8.63672199e-13
522,3.09814520e-03,1.49517986e-03,8.63865554e-13
523,3.09387188e-03,1.49168238e-03,8.64058587e-13
524,3.08960744e-03,1.48819233e-03,8.64251298e-13
525,3.08535185e-03,1.48470969e-03,8.64443686e-13
526,3.08110509e-03,1.48123446e-03,8.64635752e-13
527,3.07686715e-03,1.47776661e-03,8.64827497e-13
528,3.07263800e-03,1.47430613e-03,8.65018919e-13
529,3.06841763e-03,1.47085301e-03,8.65210020e-13
530,3.06420602e-03,1.46740722e-03,8.65400799e-13
531,3.06000315e-03,1.46396876e-03,8.65591258e-13
532,3.05580900e-03,1.46053761e-03,8.65781395e-13
533,3.05162355e-03,1.45711374e-03,8.65971212e-13
534,3.04744678e-03,1.45369716e-03,8.66160709e-13
535,3.04327868e-03,1.45028783e-03,8.66349884e-13
536,3.03911923e-03,1.44688576e-03,8.66538740e-13
537,3.03496840e-03,1.44349091e-03,8.66727276e-13
538,3.03082619e-03,1.44010328e-03,8.66915493e-13
539,3.02669257e-03,1.43672286e-03,8.67103390e-13
540,3.02256752e-03,1.43334961e-03,8.67290967e-13
541,3.01845102e-03,1.42998354e-03,8.67478226e-13
542,3.01434306e-03,1.42662463e-03,8.67665165e-13
543,3.01024362e-03,1.42327285e-03,8.67851786e-13
544,3.00615268e-03,1.41992820e-03,8.68038089e-13
545,3.00207022e-03,1.41659066e-03,8.68224074e-13
546,2.99799622e-03,1.41326022e-03,8.68409740e-13
547,2.99393067e-03,1.40993686e-03,8.68595089e-13
548,2.98987355e-03,1.40662056e-03,8.68780120e-13
549,2.98582484e-03,1.40331132e-03,8.68964834e-13
550,2.98178452e-03,1.40000911e-03,8.69149231e-13
551,2.97775257e-03,1.39671392e-03,8.69333310e-13
552,2.97372898e-03,1.39342575e-03,8.69517074e-13
553,2.96971373e-03,1.39014456e-03,8.69700520e-13
554,2.96570679e-03,1.38687035e-03,8.69883651e-13
555,2.96170816e-03,1.38360310e-03,8.70066465e-13
556,2.95771782e-03,1.38034280e-03,8.70248964e-13
557,2.95373574e-03,1.37708944e-03,8.70431147e-13
558,2.94976191e-03,1.37384299e-03,8.70613015e-13
559,2.94579631e-03,1.37060345e-03,8.70794568e-13
560,2.94183893e-03,1.36737079e-03,8.70975806e-13
561,2.93788975e-03,1.36414502e-03,8.71156729e-13
562,2.93394874e-03,1.36092610e-03,8.71337338e-13
563,2.93001589e-03,1.35771403e-03,8.71517632e-13
564,2.92609119e-03,1.35450880e-03,8.71697613e-13
565,2.92217462e-03,1.35131038e-03,8.71877280e-13
566,2.91826615e-03,1.34811876e-03,8.72056633e-13
567,2.91436578e-03,1.34493394e-03,8.72235673e-13
568,2.91047349e-03,1.34175588e-03,8.72414400e-13
569,2.90658925e-03,1.33858459e-03,8.72592815e-13
570,2.90271305e-03,1.33542005e-03,8.72770916e-13
571,2.89884487e-03,1.33226224e-03,8.72948706e-13
572,2.89498470e-03,1.32911115e-03,8.73126183e-13
573,2.89113252e-03,1.32596676e-03,8.73303348e-13
574,2.88728832e-03,1.32282906e-03,8.73480202e-13
575,2.88345206e-03,1.31969803e-03,8.73656745e-13
576,2.87962375e-03,1.31657367e-03,8.73832976e-13
577,2.87580336e-03,1.31345596e-03,8.74008896e-13
578,2.87199087e-03,1.31034488e-03,8.74184506e-13
579,2.86818627e-03,1.30724042e-03,8.74359805e-13
580,2.86438954e-03,1.30414257e-03,8.74534794e-13
581,2.86060066e-03,1.30105131e-03,8.74709473e-13
582,2.85681962e-03,1.29796663e-03,8.74883843e-13
583,2.85304640e-03,1.29488851e-03,8.75057902e-13
584,2.84928098e-03,1.29181694e-03,8.75231653e-13
585,2.84552335e-03,1.28875191e-03,8.75405095e-13
586,2.84177350e-03,1.28569340e-03,8.75578228e-13
587,2.83803139e-03,1.28264141e-03,8.75751052e-13
588,2.83429702e-03,1.27959591e-03,8.75923569e-13
589,2.83057038e-03,1.27655689e-03,8.76095777e-13
590,2.82685144e-03,1.27352434e-03,8.76267677e-13
591,2.82314018e-03,1.27049824e-03,8.76439270e-13
592,2.81943660e-03,1.26747859e-03,8.76610556e-13
593,2.81574067e-03,1.26446536e-03,8.76781535e-13
594,2.81205238e-03,1.26145855e-03,8.76952207e-13
595,2.80837171e-03,1.25845814e-03,8.77122573e-13
596,2.80469865e-03,1.25546412e-03,8.77292632e-13
597,2.80103318e-03,1.25247647e-03,8.77462385e-13
598,2.79737528e-03,1.24949518e-03,8.77631833e-13
599,2.79372495e-03,1.24652024e-03,8.77800975e-13
600,2.79008215e-03,1.24355164e-03,8.77969812e-13
601,2.78644688e-03,1.24058935e-03,8.78138344e-13
602,2.78281911e-03,1.23763337e-03,8.78306571e-13
603,2.77919884e-03,1.23468369e-03,8.78474494e-13
604,2.77558605e-03,1.23174029e-03,8.78642112e-13
605,2.77198072e-03,1.22880315e-03,8.78809427e-13
606,2.76838284e-03,1.22587227e-03,8.78976437e-13
607,2.76479238e-03,1.22294763e-03,8.79143145e-13
608,2.76120934e-03,1.22002922e-03,8.79309549e-13
609,2.75763369e-03,1.21711703e-03,8.79475651e-13
610,2.75406543e-03,1.21421103e-03,8.79641449e-13
611,2.75050454e-03,1.21131123e-03,8.79806945e-13
612,2.74695099e-03,1.20841760e-03,8.79972140e-13
613,2.74340478e-03,1.20553014e-03,8.80137032e-13
614,2.73986589e-03,1.20264882e-03,8.80301623e-13
615,2.73633431e-03,1.19977365e-03,8.80465912e-13
616,2.73281001e-03,1.19690459e-03,8.80629900e-13
617,2.72929299e-03,1.19404165e-03,8.80793588e-13
618,2.72578322e-03,1.19118481e-03,8.80956975e-13
619,2.72228069e-03,1.18833406e-03,8.81120061e-13
620,2.71878539e-03,1.18548937e-03,8.81282848e-13
621,2.71529730e-03,1.18265075e-03,8.81445335e-13
622,2.71181641e-03,1.17981817e-03,8.81607522e-13
623,2.70834270e-03,1.17699163e-03,8.81769410e-13
624,2.70487615e-03,1.17417112e-03,8.81930999e-13
625,2.70141675e-03,1.17135661e-03,8.82092290e-13
626,2.69796448e-03,1.16854810e-03,8.82253282e-13
627,2.69451934e-03,1.16574557e-03,8.82413976e-13
628,2.69108130e-03,1.16294901e-03,8.82574372e-13
629,2.68765034e-03,1.16015842e-03,8.82734471e-13
630,2.68422647e-03,1.15737377e-03,8.82894272e-13
631,2.68080965e-03,1.15459505e-03,8.83053776e-13
632,2.67739987e-03,1.15182226e-03,8.83212983e-13
633,2.67399712e-03,1.14905538e-03,8.83371894e-13
634,2.67060139e-03,1.14629439e-03,8.83530509e-13
635,2.66721265e-03,1.14353929e-03,8.83688828e-13
636,2.66383090e-03,1.14079006e-03,8.83846850e-13
637,2.66045612e-03,1.13804669e-03,8.84004578e-13
638,2.65708829e-03,1.13530916e-03,8.84162010e-13
639,2.65372740e-03,1.13257747e-03,8.84319148e-13
640,2.65037343e-03,1.12985161e-03,8.84475991e-13
641,2.64702638e-03,1.12713156e-03,8.84632540e-13
642,2.64368621e-03,1.12441730e-03,8.84788794e-13
643,2.64035293e-03,1.12170883e-03,8.84944755e-13
644,2.63702652e-03,1.11900614e-03,8.85100423e-13
645,2.63370696e-03,1.11630920e-03,8.85255797e-13
646,2.63039423e-03,1.11361802e-03,8.85410878e-13
647,2.62708832e-03,1.11093257e-03,8.85565667e-13
648,2.62378922e-03,1.10825285e-03,8.85720163e-13
649,2.62049692e-03,1.10557885e-03,8.85874368e-13
650,2.61721139e-03,1.10291054e-03,8.86028280e-13
651,2.61393263e-03,1.10024793e-03,8.86181901e-13
652,2.61066061e-03,1.09759099e-03,8.86335231e-13
653,2.60739533e-03,1.09493972e-03,8.86488270e-13
654,2.60413677e-03,1.09229411e-03,8.86641018e-13
655,2.60088492e-03,1.08965413e-03,8.86793476e-13
656,2.59763976e-03,1.08701979e-03,8.86945643e-13
657,2.59440128e-03,1.08439106e-03,8.87097521e-13
658,2.59116946e-03,1.08176794e-03,8.87249110e-13
659,2.58794429e-03,1.07915042e-03,8.87400409e-13
660,2.58472576e-03,1.07653848e-03,8.87551419e-13
661,2.58151385e-03,1.07393211e-03,8.87702140e-13
662,2.57830854e-03,1.07133130e-03,8.87852574e-13
663,2.57510983e-03,1.06873603e-03,8.88002719e-13
664,2.57191769e-03,1.06614631e-03,8.88152576e-13
665,2.56873213e-03,1.06356211e-03,8.88302146e-13
666,2.56555311e-03,1.06098342e-03,8.88451428e-13
667,2.56238063e-03,1.05841023e-03,8.88600424e-13
668,2.55921467e-03,1.05584254e-03,8.88749133e-13
669,2.55605522e-03,1.05328032e-03,8.88897556e-13
670,2.55290227e-03,1.05072357e-03,8.89045692e-13
671,2.54975580e-03,1.04817227e-03,8.89193543e-13
672,2.54661579e-03,1.04562642e-03,8.89341108e-13
673,2.54348224e-03,1.04308600e-03,8.89488388e-13
674,2.54035513e-03,1.04055100e-03,8.89635384e-13
675,2.53723445e-03,1.03802141e-03,8.89782094e-13
676,2.53412018e-03,1.03549722e-03,8.89928520e-13
677,2.53101231e-03,1.03297841e-03,8.90074663e-13
678,2.52791082e-03,1.03046499e-03,8.90220521e-13
679,2.52481571e-03,1.02795692e-03,8.90366096e-13
680,2.52172696e-03,1.02545421e-03,8.90511388e-13
681,2.51864455e-03,1.02295684e-03,8.90656398e-13
682,2.51556847e-03,1.02046480e-03,8.90801124e-13
683,2.51249871e-03,1.01797809e-03,8.90945568e-13
684,2.50943525e-03,1.01549668e-03,8.91089731e-13
685,2.50637808e-03,1.01302056e-03,8.91233612e-13
686,2.50332720e-03,1.01054973e-03,8.91377211e-13
687,2.50028257e-03,1.00808418e-03,8.91520529e-13
688,2.49724420e-03,1.00562389e-03,8.91663567e-13
689,2.49421206e-03,1.00316886e-03,8.91806324e-13
690,2.49118615e-03,1.00071906e-03,8.91948801e-13
691,2.48816645e-03,9.98274497e-04,8.92090998e-13
692,2.48515295e-03,9.95835152e-04,8.92232915e-13
693,2.48214564e-03,9.93401016e-04,8.92374553e-13
694,2.47914449e-03,9.90972078e-04,8.92515912e-13
695,2.47614950e-03,9.88548327e-04,8.92656993e-13
696,2.47316066e-03,9.86129752e-04,8.92797795e-13
697,2.47017795e-03,9.83716341e-04,8.92938319e-13
698,2.46720136e-03,9.81308085e-04,8.93078565e-13
699,2.46423088e-03,9.78904973e-04,8.93218534e-13
700,2.46126649e-03,9.76506992e-04,8.93358226e-13
701,2.45830818e-03,9.74114134e-04,8.93497640e-13
702,2.45535594e-03,9.71726386e-04,8.93636778e-13
703,2.45240975e-03,9.69343739e-04,8.93775640e-13
704,2.44946960e-03,9.66966181e-04,8.93914226e-13
705,2.44653548e-03,9.64593702e-04,8.94052536e-13
706,2.44360738e-03,9.62226292e-04,8.94190571e-13
707,2.44068528e-03,9.59863939e-04,8.94328331e-13
708,2.43776917e-03,9.57506632e-04,8.94465816e-13
709,2.43485904e-03,9.55154362e-04,8.94603027e-13
710,2.43195487e-03,9.52807118e-04,8.94739963e-13
711,2.42905666e-03,9.50464889e-04,8.94876626e-13
712,2.42616438e-03,9.48127664e-04,8.95013015e-13
713,2.42327803e-03,9.45795434e-04,8.95149131e-13
714,2.42039760e-03,9.43468187e-04,8.95284973e-13
715,2.41752307e-03,9.41145913e-04,8.95420544e-13
716,2.41465443e-03,9.38828602e-04,8.95555842e-13
717,2.41179166e-03,9.36516243e-04,8.95690868e-13
718,2.40893476e-03,9.34208826e-04,8.95825622e-13
719,2.40608371e-03,9.31906340e-04,8.95960105e-13
720,2.40323850e-03,9.29608775e-04,8.96094316e-13
721,2.40039911e-03,9.27316122e-04,8.96228257e-13
722,2.39756554e-03,9.25028368e-04,8.96361928e-13
723,2.39473777e-03,9.22745505e-04,8.96495328e-13
724,2.39191579e-03,9.20467521e-04,8.96628459e-13
725,2.38909959e-03,9.18194408e-04,8.96761320e-13
726,2.38628916e-03,9.15926153e-04,8.96893911e-13
727,2.38348448e-03,9.13662748e-04,8.97026234e-13
728,2.38068553e-03,9.11404181e-04,8.97158288e-13
729,2.37789232e-03,9.09150444e-04,8.97290074e-13
730,2.37510482e-03,9.06901525e-04,8.97421592e-13
731,2.37232303e-03,9.04657414e-04,8.97552842e-13
732,2.36954693e-03,9.02418102e-04,8.97683824e-13
733,2.36677651e-03,9.00183578e-04,8.97814540e-13
734,2.36401175e-03,8.97953833e-04,8.97944989e-13
735,2.36125266e-03,8.95728855e-04,8.98075171e-13
736,2.35849920e-03,8.93508636e-04,8.98205088e-13
737,2.35575138e-03,8.91293165e-04,8.98334738e-13
738,2.35300918e-03,8.89082432e-04,8.98464123e-13
739,2.35027258e-03,8.86876428e-04,8.98593243e-13
740,2.34754159e-03,8.84675142e-04,8.98722098e-13
741,2.34481617e-03,8.82478564e-04,8.98850688e-13
742,2.34209633e-03,8.80286685e-04,8.98979014e-13
743,2.33938205e-03,8.78099494e-04,8.99107076e-13
744,2.33667332e-03,8.75916982e-04,8.99234874e-13
745,2.33397012e-03,8.73739139e-04,8.99362409e-13
746,2.33127245e-03,8.71565956e-04,8.99489681e-13
747,2.32858029e-03,8.69397421e-04,8.99616690e-13
748,2.32589364e-03,8.67233526e-04,8.99743437e-13
749,2.32321247e-03,8.65074261e-04,8.99869922e-13
750,2.32053678e-03,8.62919616e-04,8.99996145e-13
751,2.31786656e-03,8.60769582e-04,9.00122107e-13
752,2.31520180e-03,8.58624148e-04,9.00247807e-13
753,2.31254247e-03,8.56483305e-04,9.00373247e-13
754,2.30988858e-03,8.54347043e-04,9.00498426e-13
755,2.30724011e-03,8.52215354e-04,9.00623345e-13
756,2.30459705e-03,8.50088226e-04,9.00748004e-13
757,2.30195938e-03,8.47965651e-04,9.00872404e-13
758,2.29932711e-03,8.45847619e-04,9.00996544e-13
759,2.29670020e-03,8.43734120e-04,9.01120425e-13
760,2.29407866e-03,8.41625145e-04,9.01244048e-13
761,2.29146247e-03,8.39520685e-04,9.01367412e-13
762,2.28885162e-03,8.37420729e-04,9.01490519e-13
763,2.28624610e-03,8.35325269e-04,9.01613367e-13
764,2.28364590e-03,8.33234295e-04,9.01735959e-13
765,2.28105100e-03,8.31147798e-04,9.01858293e-13
766,2.27846140e-03,8.29065767e-04,9.01980371e-13
767,2.27587708e-03,8.26988195e-04,9.02102192e-13
768,2.27329804e-03,8.24915070e-04,9.02223757e-13
769,2.27072426e-03,8.22846385e-04,9.02345066e-13
770,2.26815572e-03,8.20782130e-04,9.02466120e-13
771,2.26559243e-03,8.18722295e-04,9.02586919e-13
772,2.26303436e-03,8.16666871e-04,9.02707463e-13
773,2.26048152e-03,8.14615849e-04,9.02827753e-13
774,2.25793387e-03,8.12569219e-04,9.02947788e-13
775,2.25539142e-03,8.10526973e-04,9.03067569e-13
776,2.25285416e-03,8.08489101e-04,9.03187097e-13
777,2.25032207e-03,8.06455594e-04,9.03306372e-13
778,2.24779514e-03,8.04426443e-04,9.03425393e-13
779,2.24527336e-03,8.02401638e-04,9.03544163e-13
780,2.24275672e-03,8.00381171e-04,9.03662679e-13
781,2.24024521e-03,7.98365032e-04,9.03780944e-13
782,2.23773882e-03,7.96353212e-04,9.03898958e-13
783,2.23523753e-03,7.94345703e-04,9.04016720e-13
784,2.23274134e-03,7.92342495e-04,9.04134231e-13
785,2.23025024e-03,7.90343578e-04,9.04251491e-13
786,2.22776421e-03,7.88348945e-04,9.04368501e-13
787,2.22528325e-03,7.86358586e-04,9.04485261e-13
788,2.22280734e-03,7.84372492e-04,9.04601771e-13
789,2.22033647e-03,7.82390654e-04,9.04718032e-13
790,2.21787063e-03,7.80413064e-04,9.04834043e-13
791,2.21540982e-03,7.78439711e-04,9.04949806e-13
792,2.21295402e-03,7.76470588e-04,9.05065321e-13
793,2.21050321e-03,7.74505686e-04,9.05180587e-13
794,2.20805740e-03,7.72544994e-04,9.05295605e-13
795,2.20561656e-03,7.70588506e-04,9.05410376e-13
796,2.20318069e-03,7.68636212e-04,9.05524900e-13
797,2.20074978e-03,7.66688102e-04,9.05639177e-13
798,2.19832382e-03,7.64744169e-04,9.05753208e-13
799,2.19590279e-03,7.62804403e-04,9.05866992e-13
800,2.19348669e-03,7.60868797e-04,9.05980531e-13
801,2.19107551e-03,7.58937340e-04,9.06093824e-13
802,2.18866923e-03,7.57010024e-04,9.06206871e-13
803,2.18626784e-03,7.55086841e-04,9.06319674e-13
804,2.18387134e-03,7.53167782e-04,9.06432232e-13
805,2.18147972e-03,7.51252838e-04,9.06544546e-13
806,2.17909296e-03,7.49342000e-04,9.06656616e-13
807,2.17671105e-03,7.47435261e-04,9.06768442e-13
808,2.17433399e-03,7.45532610e-04,9.06880025e-13
809,2.17196175e-03,7.43634041e-04,9.06991365e-13
810,2.16959434e-03,7.41739544e-04,9.07102462e-13
811,2.16723175e-03,7.39849110e-04,9.07213317e-13
812,2.16487395e-03,7.37962731e-04,9.07323930e-13
813,2.16252095e-03,7.36080399e-04,9.07434301e-13
814,2.16017273e-03,7.34202105e-04,9.07544431e-13
815,2.15782929e-03,7.32327840e-04,9.07654319e-13
816,2.15549060e-03,7.30457596e-04,9.07763967e-13
817,2.15315666e-03,7.28591365e-04,9.07873375e-13
818,2.15082747e-03,7.26729138e-04,9.07982542e-13
819,2.14850301e-03,7.24870907e-04,9.08091470e-13
820,2.14618327e-03,7.23016663e-04,9.08200158e-13
821,2.14386824e-03,7.21166398e-04,9.08308607e-13
822,2.14155792e-03,7.19320104e-04,9.08416817e-13
823,2.13925228e-03,7.17477772e-04,9.08524789e-13
824,2.13695133e-03,7.15639394e-04,9.08632522e-13
825,2.13465505e-03,7.13804961e-04,9.08740018e-13
826,2.13236343e-03,7.11974466e-04,9.08847276e-13
827,2.13007646e-03,7.10147900e-04,9.08954297e-13
828,2.12779413e-03,7.08325254e-04,9.09061081e-13
829,2.12551644e-03,7.06506521e-04,9.09167629e-13
830,2.12324337e-03,7.04691693e-04,9.09273940e-13
831,2.12097491e-03,7.02880760e-04,9.09380015e-13
832,2.11871105e-03,7.01073716e-04,9.09485855e-13
833,2.11645179e-03,6.99270551e-04,9.09591459e-13
834,2.11419711e-03,6.97471258e-04,9.09696829e-13
835,2.11194701e-03,6.95675828e-04,9.09801963e-13
836,2.10970147e-03,6.93884253e-04,9.09906864e-13
837,2.10746048e-03,6.92096526e-04,9.10011530e-13
838,2.10522404e-03,6.90312638e-04,9.10115963e-13
839,2.10299213e-03,6.88532581e-04,9.10220163e-13
840,2.10076475e-03,6.86756347e-04,9.10324129e-13
841,2.09854189e-03,6.84983927e-04,9.10427863e-13
842,2.09632353e-03,6.83215315e-04,9.10531364e-13
843,2.09410966e-03,6.81450502e-04,9.10634633e-13
844,2.09190029e-03,6.79689479e-04,9.10737671e-13
845,2.08969539e-03,6.77932240e-04,9.10840477e-13
846,2.08749496e-03,6.76178776e-04,9.10943052e-13
847,2.08529899e-03,6.74429078e-04,9.11045396e-13
848,2.08310747e-03,6.72683140e-04,9.11147510e-13
849,2.08092039e-03,6.70940954e-04,9.11249393e-13
850,2.07873774e-03,6.69202510e-04,9.11351047e-13
851,2.07655951e-03,6.67467802e-04,9.11452471e-13
852,2.07438570e-03,6.65736822e-04,9.11553667e-13
853,2.07221628e-03,6.64009561e-04,9.11654633e-13
854,2.07005126e-03,6.62286013e-04,9.11755371e-13
855,2.06789062e-03,6.60566169e-04,9.11855880e-13
856,2.06573436e-03,6.58850021e-04,9.11956162e-13
857,2.06358246e-03,6.57137561e-04,9.12056216e-13
858,2.06143492e-03,6.55428783e-04,9.12156043e-13
859,2.05929173e-03,6.53723678e-04,9.12255643e-13
860,2.05715287e-03,6.52022238e-04,9.12355016e-13
861,2.05501835e-03,6.50324456e-04,9.12454163e-13
862,2.05288814e-03,6.48630324e-04,9.12553084e-13
863,2.05076224e-03,6.46939834e-04,9.12651779e-13
864,2.04864064e-03,6.45252979e-04,9.12750249e-13
865,2.04652334e-03,6.43569751e-04,9.12848494e-13
866,2.04441032e-03,6.41890142e-04,9.12946515e-13
867,2.04230157e-03,6.40214146e-04,9.13044311e-13
868,2.04019708e-03,6.38541753e-04,9.13141883e-13
869,2.03809686e-03,6.36872957e-04,9.13239231e-13
870,2.03600088e-03,6.35207750e-04,9.13336356e-13
871,2.03390913e-03,6.33546125e-04,9.13433258e-13
872,2.03182162e-03,6.31888073e-04,9.13529937e-13
873,2.02973833e-03,6.30233588e-04,9.13626394e-13
874,2.02765924e-03,6.28582663e-04,9.13722628e-13
875,2.02558436e-03,6.26935288e-04,9.13818641e-13
876,2.02351368e-03,6.25291458e-04,9.13914432e-13
877,2.02144717e-03,6.23651164e-04,9.14010002e-13
878,2.01938485e-03,6.22014399e-04,9.14105352e-13
879,2.01732669e-03,6.20381156e-04,9.14200480e-13
880,2.01527268e-03,6.18751428e-04,9.14295389e-13
881,2.01322283e-03,6.17125206e-04,9.14390078e-13
882,2.01117712e-03,6.15502484e-04,9.14484547e-13
883,2.00913553e-03,6.13883254e-04,9.14578797e-13
884,2.00709807e-03,6.12267509e-04,9.14672828e-13
885,2.00506473e-03,6.10655241e-04,9.14766640e-13
886,2.00303549e-03,6.09046444e-04,9.14860234e-13
887,2.00101035e-03,6.07441109e-04,9.14953610e-13
888,1.99898929e-03,6.05839230e-04,9.15046769e-13
889,1.99697232e-03,6.04240800e-04,9.15139710e-13
890,1.99495941e-03,6.02645810e-04,9.15232434e-13
891,1.99295057e-03,6.01054255e-04,9.15324942e-13
892,1.99094578e-03,5.99466126e-04,9.15417233e-13
893,1.98894504e-03,5.97881417e-04,9.15509308e-13
894,1.98694833e-03,5.96300120e-04,9.15601167e-13
895,1.98495565e-03,5.94722228e-04,9.15692811e-13
896,1.98296700e-03,5.93147733e-04,9.15784240e-13
897,1.98098235e-03,5.91576630e-04,9.15875455e-13
898,1.97900170e-03,5.90008910e-04,9.15966454e-13
899,1.97702505e-03,5.88444567e-04,9.16057240e-13
900,1.97505238e-03,5.86883593e-04,9.16147811e-13
901,1.97308369e-03,5.85325982e-04,9.16238170e-13
902,1.97111897e-03,5.83771726e-04,9.16328315e-13
903,1.96915821e-03,5.82220818e-04,9.16418247e-13
904,1.96720141e-03,5.80673251e-04,9.16507967e-13
905,1.96524854e-03,5.79129019e-04,9.16597474e-13
906,1.96329961e-03,5.77588113e-04,9.16686770e-13
907,1.96135461e-03,5.76050528e-04,9.16775853e-13
908,1.95941353e-03,5.74516256e-04,9.16864726e-13
909,1.95747636e-03,5.72985290e-04,9.16953388e-13
910,1.95554309e-03,5.71457623e-04,9.17041839e-13
911,1.95361371e-03,5.69933249e-04,9.17130080e-13
912,1.95168822e-03,5.68412160e-04,9.17218110e-13
913,1.94976661e-03,5.66894349e-04,9.17305931e-13
914,1.94784887e-03,5.65379810e-04,9.17393543e-13
915,1.94593498e-03,5.63868536e-04,9.17480946e-13
916,1.94402495e-03,5.62360519e-04,9.17568139e-13
917,1.94211877e-03,5.60855754e-04,9.17655125e-13
918,1.94021642e-03,5.59354232e-04,9.17741902e-13
919,1.93831790e-03,5.57855948e-04,9.17828472e-13
920,1.93642321e-03,5.56360895e-04,9.17914834e-13
